Title,ASIN,Stars,Review,Price
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,1.0,لم تتم اسعاده الاموال حتي الان,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,1.0,الحجم كبير وبتعرق جدا بس الصوت حلو,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,افضل من المتوقع,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,تحفه بجد و الله,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,ممتازة وأصلية صوتها رائع والبيز ممتاز ومريحة جدا وصلت في حالة جيدة,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,ممتازة جدا,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,سماعه حلو اوي و عازله ل الصوت انصح انكو تشتروها,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,السماعه حلو قوى كواليتي تحفه صوتها اكتر من رائع روعه بجد,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,Ótimo custo benefício. Isola bem o som externo (apesar de não ser nc) e tem um som de ótima qualidade. Bateria dura bastante.,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Un petit loup super content.
Une bonne qualité sonore pour de la musique électro.
Très bon rapport qualité / prix, a voir dans le temps","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Son excellent, basses de bonne qualité (à telle enseigne qu'on peut aisément se dispenser du bouton materiel d'amplification des basses) , l'autonomie est plus que respectable.
Le confort de port est tout à fait correct. Le poids et l'encombrement un peu supérieur a d'autres modèles mais la qualité du rendu audio le compense largement. Même sans réduction active du bruit le casque fait l'affaire.
Bref je recommande, en particulier si vous appréciez les basses. Je recommande moins si vous comptez vous en servir en ville (coupe fort des bruits environnants) et dans des mobilités sportives (VTT, jogging).
Dans le rapport qualité prix me semble imbattable.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Super Klang für kleines Geld. Die Kopfhörer sitzen bequem und wie angegossen. Die BassUp Funktion ist genial. Hatte erst Bedenken, weil die nur 89 Dezibel schaffen aber es ist wirklich ausreichend laut. Die Akkulaufzeit ist mit 60 Stunden wirklich beeindruckend. 👍","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Los auriculares Soundcore Q11i de Anker son una opción asequible que combina comodidad, sonido de alta calidad y una notable duración de batería.

Diseño y comodidad

Estos auriculares presentan un diseño circumaural con almohadillas extraíbles, lo que facilita su reemplazo y mantenimiento. La diadema acolchada y ajustable, junto con las almohadillas de espuma viscoelástica, proporcionan un ajuste cómodo y seguro, ideal para sesiones prolongadas de escucha.

Calidad de sonido

Equipados con controladores dinámicos de 40 mm, los Q11i ofrecen un sonido de alta resolución, especialmente cuando se conectan mediante el cable AUX incluido. La tecnología BassUp permite realzar las frecuencias bajas con solo presionar un botón, proporcionando graves más profundos y potentes, lo que resulta ideal para géneros como EDM y hip-hop.

Duración de la batería

Una de las características destacadas de los Q11i es su impresionante autonomía. Ofrecen hasta 60 horas de reproducción con una sola carga. Además, cuentan con una función de carga rápida que proporciona 4 horas adicionales de escucha con solo 5 minutos de carga.

Conectividad y características adicionales

Los Q11i cuentan con Bluetooth 5.3, asegurando una conexión estable y de largo alcance. La capacidad de conexión multipunto permite emparejarse con varios dispositivos simultáneamente, facilitando la transición entre ellos sin necesidad de desconectar y reconectar. Además, disponen de un puerto de 3,5 mm para uso con cable, ofreciendo versatilidad en las opciones de conexión.

Consideraciones finales

Aunque los Soundcore Q11i no cuentan con cancelación activa de ruido, ofrecen una experiencia auditiva satisfactoria en entornos tranquilos o moderadamente ruidosos. Su combinación de comodidad, calidad de sonido, duración de batería y características adicionales los convierte en una opción atractiva para quienes buscan unos auriculares inalámbricos de calidad a un precio accesible.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Cuffie anker di qualità a un prezzo in linea con il mercato di questo segmento. I padiglioni auricolari sono molto morbidi e anche se manca la funzione ANC non è essenziale perché già di suo le cuffie ti isolano bene dal rumore esterno . Certificate HI RES e con un tasto dedicato per aumentare i bassi ( bassi davvero corposi pensati per musica tipo hip pop/ drum and bassi/ funky/ rock/ dance music ecc.) ultimo come mio feedback è la comodità del suo archetto flessibile e regolabile , avvolge i padiglioni auricolari e puoi ascoltare la tua musica preferita per ore senza avere quel fastidio di TROPPA PRESSIONE ALLE TUE ORECCHIE!! spero di essere stato di aiuto a chi stia pensando di fare questo acquisto.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Dźwięk jest świetny, bardzo dobrze fabrycznie zapakowane, jak na cenę, jakość jest bardzo dobra, brakuje mi w nich tylko redukcji szumów, ale na tej półce cenowej jej brak jest uzasadniony.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"muy buen producto, con buen acabado de los materiales y funciona perfectamente, su sonido muy bueno","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,جميله جدا الصوت واضح والعزل يعتبر اسطوري,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"prima geluid
sluit goed aan over de oren
draadloos en bedraad te gebruiken","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Za cenę poniżej 100 Złotych, albo poniżej 20 Funtów trudno znaleźć taką petardę, kupuj śmiało.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Ótima qualidade com uma construção boa , confortável! A qualidade do som é ótima ! Fiz o teste com 2 horas de música e fiquei mt satisfeito com a qualidade de do som , o Bluetooth tem um alcance mt bom ! Tenho outros produtos da marca e eles entregam uma ótima qualidade pelo valor ! Recomendo esse fone !","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,Buen producto calidad precio. Sonido aceptable..,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Alors que dire , pour une trentaine d'euros , je suis bluffé ! Foncez l'acheter, le son et très propre , voir une tendance un peu marqué sur les basses , c'est pour cela que je ne vois pas trop l'utilité du bouton pour renforcer les basses , mais dans l'ensemble je suis hyper satisfait de cette achat , rapport qualité/prix imbattable , de plus la fabrication est très qualitative
5 étoiles merité","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Letti i commenti dei precedenti acquirenti, spinto dal mio solito scetticismo, ho voluto azzardare l'acquisto, sicuro che avrei rispedito l'oggetto al venditore. Niente di più falso. È magnifica per maneggevolezza, uso e indossabilità. Morbida sulle orecchie, completamente avvolte dai morbidi padiglioni. Suoni alti performanti. Toni bassi corposi. E che dire, a questo prezzo si acquistano cineserie di quarto livello. Senza ombra di dubbio la migliore in commercio di fascia entry level. Consigliata a chiunque e per qualsiasi tipo di musica.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Super Produkt, sehr guter und ausgewogener Klang. Sehr weiches, auswechselbares Polster. Kein Druckgefühl auch bei längerem Tragen auf dem Kopf.
Im Vergleich zu den letzten leider sehr kurzlebigen 2 Sony Kopfhöreren (Polster ""blättert"" ab, blechener Sound und irgend etwas klappert in der Schale herum) eine deutliche Steigerung der Sound und Tragequalität. Super Preis-Leistungsverhältnis.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,"+ gute Qualität, wirkt stabil, ordentlicher Klang
- man schwitzt sehr stark unter den Ohr-Pads","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Excelentes audífonos, se oyen super bien, muy buenos graves para los que buscan ese punch en películas o música. No sé dejen engañar por el precio, tengo los q30 y se oyen mejor estos. Y tienen muy buen aislamiento del sonido externo. No oyes cuando te llaman....tiene botón para aumentar los graves o quitarlos, la batería le dura y dura . Los recomiendo totalmente. Solo si te sudan las orejas si vives en un lugar donde hace mucho calor. Por el precio, son una ganga....","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,Prisvärt,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,Ótimo produto,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Le uso ogni giorno e sono perfette. Non hanno i bassi delle crusher wireless o di quel tipo, ma vanno comunque benissimo e i bassi rendono bene. Nulla da dire, le ricomprerei di nuovo!","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,Miły dźwięk.,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,"Ottimo prodotto, in rapporto al prezzo","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Toller Kopfhörer, Erwartungen wurden übertroffen, Akku hält lange durch und der klang ist Super und die Verbindung mit dem Pc ging schnell.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,1.0,srednie,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,Ele é muito bom e fácil de limpar já que sai às bordas dele aí mas poderia ser um pouquinho maior ainda sim recomendo muito bom.,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,"No tiene cancelación de ruido, se ve buena calidad, el sonido es medianamente bueno, son comodos","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,4.0,"Très bon rapport qualité prix ,bonne qualité d'écoute et surtout de bass .
À voir sur la durée ,mais la solidité semble bonne aussi .","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,3.0,"Funktionen är som förväntad men öronmusslorna är lite små så det blir lite obekvämt vid längre användning. Jag har bara använt lurarna med Bluetooth anslutning, ljudet är då mjukt.
Jag är nöjd men hade hoppats på mera detaljer i ljudet.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Bon produit, fonctionne bien et la fonction Bluetooth est impressionnante en comparaison avec mon ancien casque d'écoute et Merci 👍","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Incroyable
Super son, ergonomie agréable, prix incroyable
Je suis hyper satisfait 😁😁😁","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Dall'aspetto solido sono dotate di cuscinetti particolarmente morbidi , buona qualità sonora in questa fascia di prezzo, si connettono rapidamente senza difficoltà.","1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,1.0,De var obekväma och det lät som tinnitus när man använde dem. Skickade tillbaka dem,"1,700"
"ANKER Soundcore Q11i Wireless Headphones, 40mm Dynamic DriverHi-Res Audio, One-Touch Bass Boost, 60-Hour Playtime, Detachable Ear Cushions, Bluetooth V5.3, Dark Gray | 18 Months Warranty",B0DJW5G283,5.0,"Le hice el favor a un familiar de comprarle estos audífonos y cuando los probé me arrepentí de haber comprado unos Sony Ult Wear en lugar de estos.

Los bajos son una locura, su material se siente resistente además de ser cómodos.","1,700"
