Title,ASIN,Stars,Review,Price
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,حلوة جدا والمايك حلو في الأماكن المقفولة,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,قيمة جدا بجد,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,صوت السماعة نظيف، المايك كويس في الاماكن الهادية,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,سماعات جيده جدا ولاكنها مستنسخه من الاصليه ولكنها تعمل عمل السماعات الاصليه بشكل جيد ولكن ليست مثل الاصليه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,كويسه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,الصوت عالي وجميلين جدآ جدآ انصح بي شرائهم,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,حلوة,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,سماعه حلو,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,ممتازة جدا با النسبة بسعرها,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,شكرا,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,ممتاز,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,منتج ممتاز جدا وبجوده صوت عاليه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,جامدة مفيهاش غلطة الحاجة الوحديدة اللى بتضايق ان ان انا مبعرفش نسبة بطارية البوكس غير كده كل حاجة تمام احلى حاجة ان هى مش بتفصل بسهولة وبتشحن بسرعة,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,سعرها كويس و صوتها كويس بس المايك ضايع في حاجات بمايك احسن شويه وبنفس السعر,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,عملية جدا جدا,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,كويسه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,منتج جميل جداا خامة وصوت والتعامل مع امازون قمة في الاحترام,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,صوتها حلو جدا وسعرها بعد الخصم تحفه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,"وصلني المنتج بس خلي بالك البائع امازون
كوييسه جدا السماعه",825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,حلوه بس مش مريحه بس صوتها روعه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,جامد,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,السماعة نضيفة و صوتها عالي و واضح و بتشحن بسرعة و فعلا قيمة مقابل سعر بس أديتها أربع نجوم عشان مش مريحة للناس اللي ودنهم صغيرة و كمان ناقصها خاصية عزل الضوضاء نصيحتي لو ميزانيتك تسمح تزود هات النسخة ال NC و كمان لو هتسخدمها في الألعاب ف بلاش عشان في تأخير ملحوظ حتي لو في وضع الجمينج,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,جبتها انهارده وصوتها حلو وتستاهل بصراحه في وش خفيف بس كده ف الصوت بس مش مزعج اوي,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,حلوه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,"الحمد لله
السماعة اصلية من ANKER
وجودة الصوت والبطارية ممتازة
لم أجد فيها عيبًا",825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,تستاهل كل جنيه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,"الصراحة السماعه فيها عزل صوتي كويس جدا حتي في الزحمه والدوشه.
كواليتي الصوت ممتازة ومميزة.
ولكن للأسف تاخد 4 نجوم فقط بسبب المايك.
المايك في المكالمات سئ جدا.
اكثر من شخص اشتكى من الدوشه اثناء ما بيكلموني وبيقولو ان الاصوات الي جمبي صوتها اوضح واعلي مني انا شخصيا.",825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,يخربيت الجمدان,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,ممتازة جدا مفهاش عيب,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,ممتازة,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,هي حلوه بس الصوت بيقطع احيانن,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,اربع نجوم بسبب.....,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,3.0,جيد,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,3.0,صوتها في الالعاب زفت متأخر مع تشغيل الجيم مود,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,فوق الممتازه جدا جدا جدا بدون مبلغه اقسم بالله بعد استخدام حوالى سنه بدون مشاكل وكوالتى عالى كصوت وبيز بس هو البيز ممكن يكون قوليل سنه بسيطه جدا عن سماعه الاوريمو فرى بودذ ليت لو استخدمت سماعه اوريمو قبل كده وممكن لو شويه هوه جمدين جاهم ممكن البلتوز يقطع سنه بسيطه وده الطبيعى بس ك كولتى صوت متتقارنش بيها كل حاجه فيها مظبوطه تجربه بريميم على سعرها,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,منتج جميل وسعره كويس,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,3.0,سعر مقابل قيمه اداء فوق المتوسط جيده في الفئه السعريه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,ممتازه بالنسبة لسعرها,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,3.0,"بعد ٦ شهور استخدام
أقدر أقول تقييمي فيها
ال connection
حلو سواء فردة أو آتنين
الصوت فيها حلو مع الميديا أو إنك بتمسع اغني أو إنك بتتكلم في التلفون
استخدام مقاس الجلد المناسب مخلهاش تبقي مزعجه فالاذن
ثابته فى مكانها بدرجه عاليه
الشحن بيقعد فترات معايا بدرجه انى بشحنها لما بحسن إنها بقالها فتره متشحنتش
اوحش حاجه فيها إن مفهاش
noise cancelation
يعني وانت في باص انسي إن الطرف التاني يسمعك
لازم تبقي في مكان مغلق وهادي وهيديك تجربه حلوة المايك",825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,3.0,السماعه حلوه صوتها عالي بس ركنتها ولم استخدمها بسبب بتاثر على الاذن ارجو من المستخدمين ما حدش يعلي الصوت على الاخر,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,قيمة مقابل سعر,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,جاري التجربه هي لحد دلوقت كويسه ف المكالمات لسه هجرب ةهرجع افيدكوا,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,الشحن سريع والسماعة حلوة بطاريتها وصوتها حلوين هو بس في عيب صغير ان لما مش بشغل اغنية بيبقي في صوت شوشرة بسيطة بس مش مؤذية,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,ممتاز,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,الصراحة الصوت والبييز تحفة، لدرجة انى كنت بحتاج اوطي الصوت وهو تحت النص، الدرايفر بيسد الودن فتحي انه عامل عزل بس متواضع، المايك كويس لو فى مكان هادي، انما برا، فمحدش هيسمعك، البطارية كويسة جدا الصراحة اول ما استلمتها فضلت ٣ او ٤ ايام لحد ما فصلت خالص، كل المشاكل اللى اتكلم عليها عمو احمد المراجع الشرير، اتحلت بالتحديثات والدنيا بقت احسن، قابلنى مشكلة واحدة وهي ان بيحصل تقطيع بسيط وترجع تعمل اتصال تاني، مش عارف ده سببه ايه عشان كده عملت استبدال وان شاء الله يكون البديل مفهوش المشكلة دى,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,3.0,حلوه لكن العزل فيها اي كلام اللي قدامك سامع الاصوات اللي حواليك اكتر من صوتك انت شخصيا,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,كويسة بس مش مقاومة للمياه,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,انا بنسى شحنتها امتى من كتر ما هي بتقعد معايا,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,السماعات ممتازة والشحن بتاعها بيقعد فترة طويلة للأسف مش معاها ضمان شركة اتصال وهي الوكيل المصري لانكور ولكن طبعا اصلية والصوت فيها قوي وبتلقط إشارة من مسافة بعيدة وبوضوح عشان لو بتتحرك بعيد عن الموبايل و التحكم فيها من التطبيق عشان تخصص التاتش بتاعها زي ما تحب ولكن اعدادت الصوت المختلفة زي الequalizer وغيره لا تعمل أبدا ولكن أنا مش محتاجه والبائع امازون,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,2.0,"اشتريته من يومين والفردة اليمين بتعلق هتواصل معاهم واشوف هيعملوا ايه بعدين احط تعليق
تعديل
عملت مرتجع ونجحت العملية وتم إصدار مبلغ الدفع يوم ٩ سبتمبر دلوقت مر اسبوعين ولم استلم المبلغ والشركة بتقولي مفيش اي مبلغ وصلت حساب حضرتك بحاول اتواصل مع امازون مصر بكل الطرق مش عارف اوصل لحد منهم ارجو حد من خدمة العملاء يكلمني ضروري لأن كدة عيب",825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,رائع,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,سماعة محترمة جدا كصوت وخامات وقعت كذا مرة وقعات غشيمة ومجرالهاش حاجة,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,حلوه جبتها في عرض بلاك فرايداي ب٥٢٠ اعتقد بسعرها الحالي جميله برضوا بس في صفقات احسن السماعه حلوه وصوتها جميل نزل التطبيق وخليه على وضع التريبل بدل البيس هتعلى كم درجه في الصوت خامتها جميله ساعات بتضايقك في الودن بس حليت المشكله باني غير الجلده للاصغر عزل الجلد كويس برضوا,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,جميله جدا,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,3.0,صوت جيد في الاغاني ولكننا ليست جيدة في المكالمات وبطارية قوية جدا,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,منتج جميل و يعيبه عزل الصوت,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,اولا التوصيل كان سريع وبالنسبه للسماعه فهي جميله في كل حاجه وحلوه برضوا للي بيلعب ببجي لاني استخدمتها وملاقتش اي تاخير نهائي في اللعبه بس فيها عيب ان الفرده اليمين واطيه عن الشمال بس مش فرق كبير يعني وبالنسبه للمظهر ف هو جميل والتصميم جميل,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,جيد جدا ومناسب للسعر,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,الصوت تمام جدا والبطارية ممتازة بس المايك مش احسن حاجة,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,5.0,من حلوتها جبت اتنين واحده,825
"Anker Soundcore R50i Black True Wireless Earbuds with 10mm Drivers, Big Bass, Bluetooth 5.3, 30H Playtime, IPX5 Water Resistant, AI Clear Calls, 2 Mics, 18 Months Warranty, Black",B0C9MNT48D,4.0,منتج اصلى لكن لا يوجد علية ملصق ضمان شركة إتصال المعروف عن منتجات انكر,825
